DeviceId:CISME0006669c1a4f
Filename:/msc/Data/d13r8_Oct31_0928.csv
pH Slope(m): 0.05897
pH Eo (b): -0.40960
cal. Buffer pH: 8.04100
cal. Buffer temp. 24.03778
Salinity: 35
O2 0 Phase: 60.42000
O2 0 Temp: 25.00000
O2 100 Phase: 27.28000
O2 100 Temp: 23.97000
O2 LED Current: 150.00000
O2 Pressure Cal: 976.00000
Total number of steps: 1
Step Number: 1
Time Threshold: 2400
O2 Threshold:   0
pH Threshold: 0.000
Flow Rate: 5348.000000
Light Level: 0.000000
Step No., Time(m), Total T(m), O2 percent Sat., O2 (umol/kg), ISFET pH, ISFET Temp,, pH raw (V), ISFET Temp raw (V), Battery (V), Phase O2, Amplitude O2
1,0.03, ,103.3,207.0,8.1514,26.93, ,0.072571,0.7033,12.17,26.46,7298
1,0.05, ,103.3,207.0,8.1525,26.93, ,0.072637,0.7033,12.16,26.46,7295
1,0.07, ,103.5,207.4,8.1524,26.93, ,0.072632,0.7033,12.16,26.44,7293
1,0.08, ,103.6,207.6,8.1523,26.93, ,0.072625,0.7033,12.16,26.43,7292
1,0.10, ,103.4,207.2,8.1523,26.93, ,0.072624,0.7033,12.15,26.45,7294
1,0.12, ,103.4,207.2,8.1525,26.93, ,0.072635,0.7033,12.14,26.45,7292
1,0.13, ,103.3,207.0,8.1522,26.93, ,0.072618,0.7033,12.16,26.46,7293
1,0.15, ,103.4,207.2,8.1520,26.93, ,0.072607,0.7033,12.15,26.45,7294
1,0.17, ,103.7,207.8,8.1521,26.93, ,0.072608,0.7033,12.17,26.42,7294
1,0.18, ,103.3,207.0,8.1524,26.93, ,0.072628,0.7033,12.14,26.46,7290
1,0.20, ,103.4,207.2,8.1530,26.93, ,0.072664,0.7033,12.15,26.45,7295
1,0.22, ,103.5,207.4,8.1529,26.93, ,0.072659,0.7033,12.17,26.44,7290
1,0.23, ,103.5,207.4,8.1529,26.93, ,0.072657,0.7033,12.16,26.44,7289
