DeviceId:CISME0006669c1a4f
Filename:/msc/Data/d11b2_Oct26_1430.csv
pH Slope(m): 0.05897
pH Eo (b): -0.40960
cal. Buffer pH: 8.04100
cal. Buffer temp. 24.03778
Salinity: 35
O2 0 Phase: 60.42000
O2 0 Temp: 25.00000
O2 100 Phase: 27.28000
O2 100 Temp: 23.97000
O2 LED Current: 150.00000
O2 Pressure Cal: 976.00000
Total number of steps: 1
Step Number: 1
Time Threshold: 180
O2 Threshold:   0
pH Threshold: 0.000
Flow Rate: 5348.000000
Light Level: 0.000000
Step No., Time(m), Total T(m), O2 percent Sat., O2 (umol/kg), ISFET pH, ISFET Temp,, pH raw (V), ISFET Temp raw (V), Battery (V), Phase O2, Amplitude O2
1,0.05, ,115.9,231.2,8.1187,27.16, ,0.070740,0.6984,12.62,25.25,2595
1,0.05, ,115.5,230.5,8.1198,27.16, ,0.070804,0.6984,12.61,25.28,2597
1,0.07, ,114.8,229.2,8.1198,27.16, ,0.070804,0.6984,12.63,25.34,2595
1,0.08, ,115.1,229.6,8.1200,27.16, ,0.070817,0.6984,12.60,25.32,2598
1,0.10, ,115.0,229.4,8.1200,27.16, ,0.070814,0.6984,12.63,25.33,2595
1,0.12, ,115.2,229.9,8.1197,27.16, ,0.070798,0.6984,12.59,25.31,2591
1,0.13, ,114.8,229.2,8.1195,27.16, ,0.070783,0.6984,12.62,25.34,2592
1,0.15, ,115.6,230.8,8.1193,27.16, ,0.070775,0.6984,12.63,25.27,2595
1,0.17, ,115.6,230.8,8.1193,27.16, ,0.070773,0.6984,12.60,25.27,2594
1,0.18, ,115.1,229.7,8.1192,27.16, ,0.070769,0.6984,12.62,25.32,2592
1,0.20, ,115.2,229.9,8.1191,27.16, ,0.070759,0.6984,12.65,25.31,2594
1,0.22, ,115.3,230.1,8.1188,27.16, ,0.070740,0.6984,12.61,25.30,2591
1,0.23, ,116.0,231.5,8.1187,27.16, ,0.070734,0.6984,12.63,25.24,2594
1,0.25, ,115.9,231.3,8.1186,27.16, ,0.070729,0.6984,12.61,25.25,2595
1,0.27, ,115.4,230.3,8.1185,27.16, ,0.070726,0.6984,12.62,25.29,2589
1,0.28, ,115.5,230.6,8.1185,27.16, ,0.070723,0.6984,12.60,25.28,2591
1,0.30, ,115.2,229.9,8.1184,27.16, ,0.070717,0.6984,12.63,25.31,2593
1,0.32, ,115.6,230.8,8.1183,27.16, ,0.070709,0.6984,12.59,25.27,2589
1,0.33, ,114.7,229.0,8.1184,27.16, ,0.070717,0.6985,12.59,25.35,2594
1,0.35, ,115.5,230.6,8.1184,27.16, ,0.070716,0.6985,12.61,25.28,2588
1,0.37, ,115.9,231.3,8.1182,27.16, ,0.070708,0.6985,12.64,25.25,2590
1,0.38, ,115.1,229.7,8.1179,27.16, ,0.070689,0.6985,12.61,25.32,2592
1,0.40, ,115.5,230.6,8.1178,27.16, ,0.070682,0.6985,12.60,25.28,2590
1,0.42, ,115.5,230.6,8.1178,27.16, ,0.070682,0.6985,12.62,25.28,2586
1,0.43, ,115.3,230.1,8.1177,27.16, ,0.070679,0.6985,12.61,25.30,2593
1,0.45, ,115.5,230.6,8.1176,27.16, ,0.070673,0.6985,12.61,25.28,2591
1,0.47, ,115.8,231.0,8.1177,27.16, ,0.070674,0.6985,12.61,25.26,2589
1,0.48, ,115.6,230.8,8.1177,27.16, ,0.070676,0.6985,12.61,25.27,2590
1,0.50, ,115.5,230.6,8.1178,27.16, ,0.070683,0.6985,12.61,25.28,2588
1,0.52, ,116.1,231.7,8.1176,27.16, ,0.070673,0.6985,12.62,25.23,2589
1,0.53, ,115.9,231.3,8.1177,27.16, ,0.070675,0.6985,12.61,25.25,2590
1,0.55, ,115.5,230.6,8.1177,27.16, ,0.070674,0.6985,12.60,25.28,2586
1,0.57, ,115.3,230.1,8.1175,27.15, ,0.070663,0.6985,12.62,25.30,2587
1,0.58, ,115.4,230.4,8.1174,27.15, ,0.070657,0.6985,12.60,25.29,2590
1,0.60, ,115.5,230.6,8.1172,27.15, ,0.070645,0.6985,12.59,25.28,2587
1,0.62, ,116.0,231.5,8.1172,27.15, ,0.070644,0.6985,12.59,25.24,2587
1,0.63, ,115.8,231.0,8.1170,27.15, ,0.070636,0.6985,12.60,25.26,2587
1,0.65, ,116.0,231.5,8.1172,27.15, ,0.070647,0.6985,12.60,25.24,2590
1,0.67, ,115.4,230.4,8.1174,27.15, ,0.070655,0.6985,12.60,25.29,2585
1,0.68, ,115.8,231.0,8.1174,27.15, ,0.070657,0.6985,12.60,25.26,2589
1,0.70, ,116.0,231.5,8.1173,27.15, ,0.070650,0.6985,12.59,25.24,2588
1,0.72, ,115.7,230.8,8.1175,27.15, ,0.070663,0.6985,12.59,25.27,2589
1,0.73, ,115.8,231.0,8.1174,27.15, ,0.070659,0.6985,12.61,25.26,2586
1,0.75, ,115.2,229.9,8.1175,27.15, ,0.070661,0.6985,12.60,25.31,2586
1,0.77, ,115.7,230.8,8.1173,27.15, ,0.070651,0.6985,12.62,25.27,2589
1,0.78, ,115.7,230.8,8.1172,27.15, ,0.070647,0.6985,12.59,25.27,2584
1,0.80, ,115.8,231.0,8.1171,27.15, ,0.070637,0.6985,12.59,25.26,2585
1,0.82, ,115.8,231.0,8.1169,27.15, ,0.070625,0.6985,12.60,25.26,2588
1,0.83, ,116.2,232.0,8.1166,27.15, ,0.070606,0.6985,12.61,25.22,2586
1,0.85, ,115.9,231.3,8.1166,27.15, ,0.070610,0.6985,12.61,25.25,2587
1,0.87, ,115.9,231.3,8.1168,27.15, ,0.070624,0.6985,12.59,25.25,2589
1,0.88, ,115.8,231.1,8.1170,27.15, ,0.070630,0.6985,12.59,25.26,2584
