DeviceId:CISME0006669c1a4f
Filename:/msc/Data/d6b1r2ci2_Oct21_1043.csv
pH Slope(m): 0.05897
pH Eo (b): -0.40960
cal. Buffer pH: 8.04100
cal. Buffer temp. 24.03778
Salinity: 35
O2 0 Phase: 60.42000
O2 0 Temp: 25.00000
O2 100 Phase: 27.28000
O2 100 Temp: 23.97000
O2 LED Current: 150.00000
O2 Pressure Cal: 976.00000
Total number of steps: 1
Step Number: 1
Time Threshold: 180
O2 Threshold:   0
pH Threshold: 0.000
Flow Rate: 5348.000000
Light Level: 0.000000
Step No., Time(m), Total T(m), O2 percent Sat., O2 (umol/kg), ISFET pH, ISFET Temp,, pH raw (V), ISFET Temp raw (V), Battery (V), Phase O2, Amplitude O2
1,0.03, ,106.0,214.5,8.1019,26.29, ,0.069296,0.7176,12.56,26.30,2504
1,0.05, ,106.1,214.7,8.1026,26.29, ,0.069335,0.7176,12.56,26.29,2503
1,0.07, ,106.3,215.1,8.1023,26.29, ,0.069320,0.7176,12.58,26.27,2502
1,0.08, ,106.4,215.3,8.1020,26.29, ,0.069302,0.7176,12.56,26.26,2501
1,0.10, ,106.2,214.9,8.1032,26.29, ,0.069373,0.7176,12.58,26.28,2501
1,0.12, ,106.5,215.6,8.1022,26.29, ,0.069310,0.7176,12.58,26.25,2501
1,0.13, ,106.3,215.1,8.1028,26.29, ,0.069347,0.7176,12.56,26.27,2500
1,0.15, ,106.1,214.7,8.1022,26.29, ,0.069311,0.7176,12.59,26.29,2500
1,0.17, ,106.4,215.3,8.1022,26.29, ,0.069309,0.7176,12.59,26.26,2500
1,0.18, ,105.7,213.9,8.1024,26.29, ,0.069322,0.7176,12.58,26.33,2503
1,0.20, ,106.8,216.2,8.1026,26.29, ,0.069337,0.7176,12.56,26.22,2501
1,0.22, ,106.6,215.8,8.1017,26.29, ,0.069283,0.7176,12.57,26.24,2502
1,0.23, ,106.1,214.7,8.1026,26.29, ,0.069333,0.7176,12.57,26.29,2503
1,0.25, ,106.1,214.7,8.1022,26.29, ,0.069314,0.7176,12.58,26.29,2503
1,0.27, ,106.0,214.5,8.1019,26.29, ,0.069295,0.7176,12.58,26.30,2502
1,0.28, ,106.7,216.0,8.1021,26.29, ,0.069305,0.7176,12.59,26.23,2502
1,0.30, ,106.5,215.6,8.1011,26.29, ,0.069246,0.7176,12.56,26.25,2503
1,0.32, ,106.4,215.3,8.1013,26.29, ,0.069261,0.7176,12.56,26.26,2504
1,0.33, ,106.1,214.7,8.1017,26.29, ,0.069280,0.7176,12.61,26.29,2502
1,0.35, ,106.0,214.5,8.1017,26.29, ,0.069283,0.7176,12.56,26.30,2502
1,0.37, ,106.3,215.1,8.1008,26.29, ,0.069231,0.7176,12.56,26.27,2500
1,0.38, ,105.9,214.3,8.1023,26.29, ,0.069315,0.7176,12.59,26.31,2503
1,0.40, ,105.9,214.3,8.1013,26.29, ,0.069261,0.7176,12.58,26.31,2502
1,0.42, ,106.6,215.8,8.1026,26.29, ,0.069333,0.7176,12.57,26.24,2505
1,0.43, ,106.3,215.1,8.1026,26.29, ,0.069336,0.7176,12.57,26.27,2502
1,0.45, ,106.0,214.5,8.1018,26.29, ,0.069286,0.7176,12.58,26.30,2502
1,0.47, ,106.5,215.6,8.1020,26.29, ,0.069300,0.7176,12.56,26.25,2503
1,0.48, ,106.8,216.2,8.1011,26.29, ,0.069244,0.7176,12.58,26.22,2502
1,0.50, ,106.1,214.7,8.1017,26.29, ,0.069281,0.7176,12.56,26.29,2502
1,0.52, ,106.4,215.4,8.1015,26.29, ,0.069269,0.7176,12.56,26.26,2505
1,0.53, ,106.1,214.7,8.1013,26.29, ,0.069261,0.7176,12.55,26.29,2504
1,0.55, ,106.6,215.8,8.1013,26.29, ,0.069260,0.7176,12.57,26.24,2502
1,0.57, ,106.1,214.7,8.1020,26.29, ,0.069298,0.7176,12.56,26.29,2503
1,0.58, ,106.1,214.7,8.1010,26.29, ,0.069239,0.7176,12.55,26.29,2504
1,0.60, ,105.8,214.1,8.1023,26.29, ,0.069320,0.7176,12.57,26.32,2505
1,0.62, ,106.2,214.9,8.1006,26.29, ,0.069216,0.7176,12.59,26.28,2504
1,0.63, ,106.3,215.1,8.1009,26.29, ,0.069233,0.7176,12.57,26.27,2506
1,0.65, ,106.0,214.5,8.1010,26.29, ,0.069240,0.7176,12.57,26.30,2507
1,0.67, ,105.3,213.1,8.1001,26.29, ,0.069187,0.7176,12.56,26.37,2505
1,0.68, ,105.5,213.5,8.1010,26.29, ,0.069240,0.7176,12.57,26.35,2510
1,0.70, ,106.1,214.7,8.1004,26.29, ,0.069207,0.7176,12.55,26.29,2510
1,0.72, ,105.6,213.7,8.1001,26.29, ,0.069189,0.7176,12.56,26.34,2511
1,0.73, ,105.1,212.7,8.1009,26.29, ,0.069235,0.7176,12.59,26.39,2511
1,0.75, ,105.5,213.5,8.1002,26.29, ,0.069196,0.7176,12.56,26.35,2509
1,0.77, ,106.2,214.9,8.1002,26.29, ,0.069193,0.7176,12.56,26.28,2512
1,0.78, ,105.8,214.1,8.1004,26.29, ,0.069206,0.7176,12.57,26.32,2510
1,0.80, ,105.7,213.9,8.1006,26.29, ,0.069218,0.7176,12.56,26.33,2510
1,0.82, ,105.3,213.1,8.1000,26.29, ,0.069183,0.7176,12.58,26.37,2510
1,0.83, ,105.0,212.5,8.1008,26.29, ,0.069226,0.7176,12.58,26.40,2509
1,0.85, ,105.9,214.3,8.1011,26.29, ,0.069249,0.7176,12.55,26.31,2508
1,0.87, ,105.5,213.5,8.1009,26.29, ,0.069232,0.7176,12.55,26.35,2510
1,0.88, ,105.5,213.5,8.1004,26.29, ,0.069204,0.7176,12.56,26.35,2510
1,0.90, ,105.9,214.3,8.1003,26.29, ,0.069201,0.7176,12.56,26.31,2512
1,0.92, ,105.5,213.5,8.1000,26.29, ,0.069178,0.7176,12.55,26.35,2512
1,0.93, ,105.7,213.9,8.1008,26.29, ,0.069228,0.7176,12.56,26.33,2509
1,0.95, ,105.2,212.9,8.1011,26.29, ,0.069244,0.7176,12.55,26.38,2511
1,0.97, ,106.0,214.5,8.1016,26.29, ,0.069278,0.7176,12.57,26.30,2510
1,0.98, ,105.8,214.1,8.1025,26.29, ,0.069328,0.7176,12.60,26.32,2510
