DeviceId:CISME0006669c1e8a
Filename:/msc/Data/d8r3ci1_Oct23_1239.csv
pH Slope(m): 0.05897
pH Eo (b): -0.39247
cal. Buffer pH: 8.04100
cal. Buffer temp. 24.06105
Salinity: 35
O2 0 Phase: 60.42000
O2 0 Temp: 25.00000
O2 100 Phase: 27.38000
O2 100 Temp: 23.99000
O2 LED Current: 150.00000
O2 Pressure Cal: 976.00000
Total number of steps: 1
Step Number: 1
Time Threshold: 3540
O2 Threshold:   0
pH Threshold: 0.000
Flow Rate: 6262.000000
Light Level: 0.000000
Step No., Time(m), Total T(m), O2 percent Sat., O2 (umol/kg), ISFET pH, ISFET Temp,, pH raw (V), ISFET Temp raw (V), Battery (V), Phase O2, Amplitude O2
1,0.03, ,111.5,218.1,8.0490,28.43, ,0.084362,0.6727,12.63,25.54,31910
1,0.05, ,111.5,218.1,8.0466,28.42, ,0.084218,0.6727,12.63,25.54,31931
1,0.07, ,111.5,218.1,8.0462,28.42, ,0.084193,0.6728,12.68,25.54,31929
1,0.08, ,111.4,217.9,8.0463,28.42, ,0.084201,0.6728,12.64,25.55,31927
1,0.10, ,111.5,218.1,8.0459,28.42, ,0.084174,0.6729,12.64,25.54,31876
1,0.12, ,111.5,218.2,8.0453,28.41, ,0.084138,0.6730,12.63,25.54,31903
1,0.13, ,111.5,218.2,8.0448,28.41, ,0.084105,0.6730,12.63,25.54,31893
1,0.15, ,111.4,218.0,8.0450,28.41, ,0.084116,0.6731,12.63,25.55,31908
1,0.17, ,111.6,218.2,8.0452,28.40, ,0.084128,0.6731,12.62,25.54,31901
1,0.18, ,111.7,218.4,8.0454,28.40, ,0.084134,0.6732,12.67,25.53,31908
1,0.20, ,111.7,218.5,8.0456,28.40, ,0.084146,0.6732,12.65,25.53,31914
1,0.22, ,111.7,218.5,8.0456,28.40, ,0.084148,0.6733,12.64,25.53,31899
1,0.23, ,111.7,218.5,8.0454,28.39, ,0.084132,0.6733,12.68,25.53,31901
1,0.25, ,111.6,218.3,8.0451,28.39, ,0.084116,0.6734,12.63,25.54,31898
1,0.27, ,111.8,218.7,8.0453,28.39, ,0.084122,0.6734,12.64,25.52,31892
1,0.28, ,111.7,218.5,8.0453,28.39, ,0.084123,0.6735,12.66,25.53,31928
1,0.30, ,111.7,218.6,8.0456,28.38, ,0.084137,0.6736,12.62,25.53,31919
1,0.32, ,111.7,218.6,8.0462,28.38, ,0.084176,0.6736,12.63,25.53,31880
1,0.33, ,111.7,218.6,8.0461,28.38, ,0.084166,0.6737,12.64,25.53,31880
1,0.35, ,111.7,218.6,8.0468,28.38, ,0.084210,0.6737,12.64,25.53,31913
1,0.37, ,111.7,218.6,8.0464,28.37, ,0.084182,0.6738,12.67,25.53,31921
1,0.38, ,111.7,218.6,8.0457,28.37, ,0.084138,0.6738,12.65,25.53,31898
1,0.40, ,111.8,218.9,8.0459,28.37, ,0.084151,0.6739,12.63,25.52,31859
1,0.42, ,111.7,218.7,8.0464,28.37, ,0.084178,0.6739,12.65,25.53,31875
1,0.43, ,111.7,218.7,8.0470,28.36, ,0.084215,0.6740,12.65,25.53,31882
1,0.45, ,111.8,218.9,8.0470,28.36, ,0.084210,0.6740,12.63,25.52,31908
1,0.47, ,111.8,218.9,8.0470,28.36, ,0.084213,0.6741,12.63,25.52,31893
1,0.48, ,111.7,218.7,8.0468,28.36, ,0.084196,0.6741,12.63,25.53,31895
1,0.50, ,111.9,219.0,8.0464,28.35, ,0.084173,0.6742,12.64,25.52,31896
1,0.52, ,111.8,218.8,8.0463,28.35, ,0.084167,0.6742,12.65,25.53,31905
1,0.53, ,111.9,219.0,8.0467,28.35, ,0.084191,0.6743,12.65,25.52,31899
1,0.55, ,111.9,219.0,8.0465,28.35, ,0.084176,0.6743,12.66,25.52,31883
1,0.57, ,111.9,219.0,8.0466,28.34, ,0.084182,0.6744,12.64,25.52,31895
1,0.58, ,112.0,219.3,8.0468,28.34, ,0.084188,0.6744,12.63,25.51,31892
1,0.60, ,111.9,219.1,8.0463,28.34, ,0.084158,0.6745,12.62,25.52,31903
1,0.62, ,111.9,219.1,8.0463,28.34, ,0.084161,0.6745,12.64,25.52,31844
1,0.63, ,112.0,219.3,8.0463,28.34, ,0.084156,0.6746,12.64,25.51,31868
1,0.65, ,111.9,219.1,8.0462,28.33, ,0.084147,0.6746,12.64,25.52,31899
1,0.67, ,111.9,219.1,8.0470,28.33, ,0.084200,0.6747,12.65,25.52,31892
1,0.68, ,112.0,219.4,8.0471,28.33, ,0.084203,0.6747,12.65,25.51,31873
1,0.70, ,111.8,219.0,8.0465,28.33, ,0.084162,0.6748,12.67,25.53,31840
1,0.72, ,111.9,219.2,8.0466,28.32, ,0.084169,0.6748,12.62,25.52,31853
1,0.73, ,111.9,219.2,8.0469,28.32, ,0.084185,0.6749,12.63,25.52,31870
1,0.75, ,111.9,219.2,8.0471,28.32, ,0.084194,0.6749,12.64,25.52,31879
1,0.77, ,112.0,219.5,8.0473,28.32, ,0.084208,0.6750,12.63,25.51,31899
User Ended Experiment
