DeviceId:CISME0006669c1a4f
Filename:/msc/Data/d7r8rpci2_Oct22_1357.csv
pH Slope(m): 0.05897
pH Eo (b): -0.40960
cal. Buffer pH: 8.04100
cal. Buffer temp. 24.03778
Salinity: 35
O2 0 Phase: 60.42000
O2 0 Temp: 25.00000
O2 100 Phase: 27.28000
O2 100 Temp: 23.97000
O2 LED Current: 150.00000
O2 Pressure Cal: 976.00000
Total number of steps: 2
Step Number: 1
Time Threshold: 1860
O2 Threshold:   0
pH Threshold: 0.000
Flow Rate: 5348.000000
Light Level: 0.000000
Step No., Time(m), Total T(m), O2 percent Sat., O2 (umol/kg), ISFET pH, ISFET Temp,, pH raw (V), ISFET Temp raw (V), Battery (V), Phase O2, Amplitude O2
1,0.03, ,131.2,256.1,8.1669,28.50, ,0.074309,0.6697,12.10,23.82,1961
1,0.05, ,130.3,254.6,8.1681,28.50, ,0.074380,0.6697,12.09,23.88,1960
1,0.07, ,130.2,254.3,8.1681,28.50, ,0.074379,0.6697,12.09,23.89,1964
1,0.08, ,130.2,254.3,8.1683,28.50, ,0.074389,0.6697,12.08,23.89,1963
1,0.10, ,130.6,255.1,8.1683,28.50, ,0.074391,0.6697,12.08,23.86,1961
1,0.12, ,130.9,255.6,8.1685,28.50, ,0.074401,0.6697,12.11,23.84,1961
1,0.13, ,130.5,254.8,8.1685,28.50, ,0.074403,0.6697,12.09,23.87,1963
1,0.15, ,130.5,254.8,8.1684,28.50, ,0.074399,0.6696,12.11,23.87,1961
1,0.17, ,130.3,254.6,8.1683,28.50, ,0.074391,0.6697,12.11,23.88,1962
1,0.18, ,130.5,254.8,8.1681,28.50, ,0.074377,0.6696,12.09,23.87,1963
1,0.20, ,130.7,255.4,8.1681,28.50, ,0.074380,0.6697,12.09,23.85,1961
1,0.22, ,130.9,255.6,8.1681,28.50, ,0.074380,0.6696,12.08,23.84,1962
1,0.23, ,131.2,256.1,8.1679,28.50, ,0.074368,0.6696,12.10,23.82,1962
1,0.25, ,130.2,254.3,8.1681,28.50, ,0.074378,0.6696,12.11,23.89,1961
1,0.27, ,130.5,254.8,8.1679,28.50, ,0.074369,0.6696,12.09,23.87,1962
1,0.28, ,130.5,254.8,8.1679,28.50, ,0.074370,0.6696,12.12,23.87,1963
1,0.30, ,130.9,255.6,8.1679,28.50, ,0.074365,0.6696,12.08,23.84,1961
1,0.32, ,131.1,256.1,8.1676,28.50, ,0.074348,0.6696,12.08,23.82,1963
1,0.33, ,129.8,253.5,8.1673,28.50, ,0.074332,0.6696,12.10,23.92,1963
1,0.35, ,130.7,255.3,8.1673,28.50, ,0.074329,0.6696,12.09,23.85,1962
1,0.37, ,129.1,252.2,8.1675,28.50, ,0.074342,0.6696,12.12,23.97,1964
1,0.38, ,131.1,256.1,8.1675,28.50, ,0.074346,0.6696,12.08,23.82,1963
1,0.40, ,130.7,255.3,8.1676,28.50, ,0.074352,0.6696,12.08,23.85,1963
1,0.42, ,130.2,254.3,8.1677,28.51, ,0.074354,0.6696,12.09,23.89,1963
1,0.43, ,130.5,254.8,8.1678,28.50, ,0.074364,0.6696,12.11,23.87,1965
1,0.45, ,131.0,255.9,8.1680,28.51, ,0.074376,0.6696,12.10,23.83,1964
1,0.47, ,129.8,253.5,8.1681,28.51, ,0.074382,0.6696,12.10,23.92,1965
1,0.48, ,130.2,254.3,8.1683,28.51, ,0.074392,0.6696,12.10,23.89,1964
1,0.50, ,129.9,253.8,8.1686,28.51, ,0.074408,0.6696,12.09,23.91,1964
1,0.52, ,130.3,254.6,8.1685,28.51, ,0.074402,0.6696,12.10,23.88,1965
1,0.53, ,130.5,254.8,8.1686,28.51, ,0.074411,0.6696,12.10,23.87,1964
1,0.55, ,131.1,256.1,8.1686,28.51, ,0.074411,0.6696,12.09,23.82,1963
1,0.57, ,130.9,255.6,8.1689,28.51, ,0.074430,0.6696,12.11,23.84,1965
1,0.58, ,131.3,256.4,8.1691,28.51, ,0.074440,0.6696,12.07,23.81,1963
1,0.60, ,129.8,253.5,8.1691,28.51, ,0.074438,0.6696,12.12,23.92,1965
