DeviceId:CISME0006669c1e8a
Filename:/msc/Data/d4c5r7ci1_Oct19_1354.csv
pH Slope(m): 0.05897
pH Eo (b): -0.39247
cal. Buffer pH: 8.04100
cal. Buffer temp. 24.06105
Salinity: 35
O2 0 Phase: 60.42000
O2 0 Temp: 25.00000
O2 100 Phase: 27.38000
O2 100 Temp: 23.99000
O2 LED Current: 150.00000
O2 Pressure Cal: 976.00000
Total number of steps: 1
Step Number: 1
Time Threshold: 1800
O2 Threshold:   0
pH Threshold: 0.000
Flow Rate: 5000.000000
Light Level: 31.000000
Step No., Time(m), Total T(m), O2 percent Sat., O2 (umol/kg), ISFET pH, ISFET Temp,, pH raw (V), ISFET Temp raw (V), Battery (V), Phase O2, Amplitude O2
1,0.02, ,116.4,227.2,8.0178,28.54, ,0.082556,0.6703,11.99,25.09,37200
1,0.05, ,116.5,227.4,7.9880,28.54, ,0.080771,0.6703,12.01,25.08,37202
1,0.07, ,116.5,227.4,7.9837,28.54, ,0.080514,0.6703,11.98,25.08,37210
1,0.08, ,116.4,227.2,7.9790,28.54, ,0.080230,0.6703,12.00,25.09,37206
1,0.10, ,116.3,227.0,7.9811,28.54, ,0.080352,0.6703,12.01,25.10,37217
1,0.12, ,116.4,227.2,7.9820,28.54, ,0.080409,0.6703,12.04,25.09,37218
1,0.13, ,116.3,227.0,7.9788,28.54, ,0.080215,0.6703,12.04,25.10,37214
1,0.15, ,116.2,226.7,7.9792,28.54, ,0.080238,0.6703,11.98,25.11,37227
1,0.17, ,116.3,227.0,7.9828,28.54, ,0.080457,0.6704,12.01,25.10,37232
1,0.18, ,116.4,227.2,7.9783,28.54, ,0.080184,0.6704,12.00,25.09,37218
1,0.20, ,116.4,227.2,7.9815,28.53, ,0.080376,0.6704,12.01,25.09,37226
1,0.22, ,116.1,226.5,7.9840,28.53, ,0.080528,0.6704,12.03,25.12,37230
1,0.23, ,116.1,226.5,7.9788,28.53, ,0.080215,0.6704,12.03,25.12,37238
1,0.25, ,116.2,226.8,7.9788,28.53, ,0.080216,0.6704,12.02,25.11,37242
1,0.27, ,116.3,227.0,7.9835,28.53, ,0.080496,0.6704,12.02,25.10,37239
1,0.28, ,116.1,226.6,7.9798,28.53, ,0.080273,0.6704,12.00,25.12,37244
1,0.30, ,116.2,226.8,7.9815,28.53, ,0.080376,0.6704,12.00,25.11,37250
1,0.32, ,116.1,226.6,7.9838,28.53, ,0.080513,0.6705,11.98,25.12,37235
1,0.33, ,116.1,226.6,7.9786,28.53, ,0.080203,0.6705,12.02,25.12,37257
1,0.35, ,116.1,226.6,7.9824,28.53, ,0.080428,0.6705,11.99,25.12,37240
1,0.37, ,116.3,227.0,7.9811,28.53, ,0.080348,0.6705,12.03,25.10,37251
1,0.38, ,116.2,226.8,7.9823,28.53, ,0.080422,0.6705,12.01,25.11,37266
1,0.40, ,116.1,226.6,7.9801,28.53, ,0.080293,0.6705,11.98,25.12,37273
1,0.42, ,116.1,226.6,7.9807,28.53, ,0.080327,0.6705,11.99,25.12,37279
1,0.43, ,115.9,226.4,7.9807,28.53, ,0.080324,0.6705,11.99,25.13,37293
1,0.45, ,116.1,226.6,7.9805,28.53, ,0.080316,0.6705,12.01,25.12,37270
1,0.47, ,116.1,226.6,7.9836,28.53, ,0.080496,0.6705,11.98,25.12,37281
1,0.48, ,116.2,226.8,7.9790,28.53, ,0.080225,0.6705,12.00,25.11,37280
1,0.50, ,116.2,226.8,7.9810,28.53, ,0.080342,0.6706,12.00,25.11,37263
1,0.52, ,116.2,226.8,7.9802,28.53, ,0.080296,0.6706,12.03,25.11,37283
1,0.53, ,116.0,226.4,7.9789,28.53, ,0.080217,0.6706,11.97,25.13,37283
1,0.55, ,116.0,226.4,7.9815,28.53, ,0.080374,0.6706,11.98,25.13,37289
1,0.57, ,116.1,226.6,7.9824,28.53, ,0.080428,0.6706,12.00,25.12,37282
1,0.58, ,116.0,226.4,7.9820,28.52, ,0.080404,0.6706,11.97,25.13,37295
1,0.60, ,115.8,226.2,7.9785,28.52, ,0.080194,0.6706,12.00,25.14,37291
1,0.62, ,116.0,226.4,7.9798,28.52, ,0.080273,0.6706,12.01,25.13,37295
1,0.63, ,116.0,226.4,7.9822,28.52, ,0.080411,0.6706,12.03,25.13,37295
1,0.65, ,116.1,226.6,7.9796,28.52, ,0.080256,0.6706,12.02,25.12,37292
1,0.67, ,116.0,226.4,7.9802,28.52, ,0.080293,0.6706,11.97,25.13,37304
1,0.68, ,115.8,226.2,7.9828,28.52, ,0.080452,0.6706,11.98,25.14,37300
1,0.70, ,116.0,226.4,7.9830,28.52, ,0.080462,0.6706,11.99,25.13,37308
1,0.72, ,116.0,226.4,7.9808,28.52, ,0.080332,0.6707,11.98,25.13,37313
1,0.73, ,115.8,226.2,7.9789,28.52, ,0.080218,0.6707,11.98,25.14,37300
1,0.75, ,115.8,226.2,7.9786,28.52, ,0.080194,0.6707,12.03,25.14,37305
1,0.77, ,116.0,226.4,7.9824,28.52, ,0.080422,0.6707,12.03,25.13,37306
1,0.78, ,115.8,226.2,7.9801,28.52, ,0.080286,0.6707,12.01,25.14,37307
1,0.80, ,115.8,226.2,7.9797,28.52, ,0.080262,0.6707,11.96,25.14,37317
1,0.82, ,115.8,226.2,7.9787,28.52, ,0.080202,0.6707,11.98,25.14,37310
1,0.83, ,115.7,226.0,7.9807,28.52, ,0.080320,0.6707,11.97,25.15,37313
1,0.85, ,115.8,226.2,7.9799,28.52, ,0.080274,0.6707,11.99,25.14,37321
1,0.87, ,115.7,226.0,7.9826,28.52, ,0.080438,0.6707,12.00,25.15,37315
1,0.88, ,115.8,226.2,7.9799,28.52, ,0.080275,0.6707,11.99,25.14,37317
1,0.90, ,116.0,226.4,7.9793,28.52, ,0.080236,0.6707,12.03,25.13,37318
1,0.92, ,116.0,226.4,7.9817,28.52, ,0.080379,0.6707,11.97,25.13,37311
1,0.93, ,115.8,226.2,7.9797,28.52, ,0.080262,0.6707,11.98,25.14,37306
1,0.95, ,116.0,226.4,7.9783,28.52, ,0.080175,0.6707,11.96,25.13,37312
1,0.97, ,115.9,226.2,7.9822,28.52, ,0.080409,0.6707,12.01,25.14,37318
1,0.98, ,115.9,226.2,7.9812,28.52, ,0.080351,0.6707,11.97,25.14,37308
1,1.00, ,116.0,226.4,7.9793,28.52, ,0.080239,0.6708,11.99,25.13,37307
1,1.02, ,115.9,226.2,7.9806,28.52, ,0.080315,0.6708,12.00,25.14,37314
1,1.02, ,116.0,226.4,7.9836,28.52, ,0.080496,0.6708,12.01,25.13,37302
1,1.03, ,115.9,226.2,7.9810,28.52, ,0.080338,0.6708,12.01,25.14,37303
1,1.05, ,116.1,226.7,7.9799,28.52, ,0.080271,0.6708,12.02,25.12,37305
1,1.07, ,116.0,226.4,7.9805,28.52, ,0.080310,0.6708,11.99,25.13,37305
1,1.08, ,116.1,226.7,7.9818,28.52, ,0.080387,0.6708,11.97,25.12,37305
1,1.10, ,116.0,226.4,7.9812,28.52, ,0.080349,0.6708,11.99,25.13,37300
1,1.12, ,115.9,226.2,7.9785,28.52, ,0.080187,0.6708,11.99,25.14,37305
1,1.13, ,115.9,226.2,7.9802,28.51, ,0.080290,0.6708,12.01,25.14,37304
1,1.15, ,116.0,226.5,7.9800,28.51, ,0.080277,0.6708,12.01,25.13,37297
1,1.17, ,115.9,226.2,7.9813,28.51, ,0.080354,0.6708,12.02,25.14,37308
1,1.18, ,116.1,226.7,7.9813,28.51, ,0.080353,0.6708,11.98,25.12,37300
1,1.20, ,116.0,226.5,7.9781,28.51, ,0.080164,0.6708,11.96,25.13,37306
1,1.22, ,116.1,226.7,7.9788,28.51, ,0.080206,0.6708,11.98,25.12,37304
1,1.23, ,116.0,226.5,7.9821,28.51, ,0.080403,0.6708,12.01,25.13,37295
1,1.25, ,115.9,226.2,7.9769,28.51, ,0.080091,0.6708,12.03,25.14,37293
1,1.27, ,116.0,226.5,7.9780,28.51, ,0.080158,0.6708,12.01,25.13,37297
1,1.28, ,115.9,226.2,7.9797,28.51, ,0.080260,0.6708,12.00,25.14,37290
1,1.30, ,116.0,226.5,7.9779,28.51, ,0.080150,0.6708,11.96,25.13,37290
1,1.32, ,116.1,226.7,7.9749,28.51, ,0.079975,0.6708,12.02,25.12,37286
1,1.33, ,116.1,226.7,7.9778,28.51, ,0.080142,0.6708,11.98,25.12,37284
1,1.35, ,115.9,226.2,7.9775,28.51, ,0.080128,0.6708,11.98,25.14,37283
1,1.37, ,116.0,226.5,7.9789,28.51, ,0.080212,0.6708,11.98,25.13,37282
1,1.38, ,116.0,226.5,7.9772,28.51, ,0.080109,0.6708,11.98,25.13,37278
1,1.40, ,116.2,226.9,7.9759,28.51, ,0.080031,0.6709,11.98,25.11,37277
1,1.42, ,116.1,226.7,7.9784,28.51, ,0.080181,0.6708,11.96,25.12,37278
1,1.43, ,116.2,226.9,7.9770,28.51, ,0.080096,0.6709,11.99,25.11,37271
1,1.45, ,116.1,226.7,7.9754,28.51, ,0.080003,0.6709,12.00,25.12,37270
1,1.47, ,116.1,226.7,7.9772,28.51, ,0.080112,0.6709,12.01,25.12,37264
1,1.48, ,116.2,226.9,7.9800,28.51, ,0.080279,0.6709,11.97,25.11,37259
1,1.50, ,116.2,226.9,7.9775,28.51, ,0.080128,0.6709,11.97,25.11,37271
1,1.52, ,116.3,227.1,7.9754,28.51, ,0.080000,0.6709,12.00,25.10,37258
1,1.53, ,116.2,226.9,7.9755,28.51, ,0.080008,0.6709,12.00,25.11,37249
1,1.55, ,116.3,227.1,7.9778,28.51, ,0.080144,0.6709,12.02,25.10,37268
1,1.57, ,116.2,226.9,7.9784,28.51, ,0.080179,0.6709,11.97,25.11,37256
1,1.58, ,116.2,226.9,7.9792,28.51, ,0.080229,0.6709,11.98,25.11,37239
1,1.60, ,116.2,226.9,7.9746,28.51, ,0.079953,0.6709,11.97,25.11,37254
1,1.62, ,116.4,227.4,7.9742,28.51, ,0.079928,0.6709,11.99,25.09,37245
1,1.63, ,116.3,227.1,7.9758,28.51, ,0.080024,0.6709,11.99,25.10,37228
1,1.65, ,116.3,227.2,7.9780,28.51, ,0.080157,0.6709,12.02,25.10,37237
1,1.67, ,116.2,226.9,7.9765,28.51, ,0.080064,0.6709,11.98,25.11,37227
1,1.68, ,116.2,226.9,7.9747,28.51, ,0.079958,0.6709,12.01,25.11,37228
1,1.70, ,116.3,227.2,7.9764,28.51, ,0.080062,0.6709,12.00,25.10,37235
1,1.72, ,116.3,227.2,7.9776,28.51, ,0.080132,0.6709,11.99,25.10,37232
1,1.73, ,116.3,227.2,7.9770,28.51, ,0.080098,0.6709,11.97,25.10,37216
1,1.75, ,116.4,227.4,7.9782,28.51, ,0.080166,0.6709,11.97,25.09,37225
1,1.77, ,116.6,227.6,7.9755,28.51, ,0.080007,0.6709,12.01,25.08,37225
1,1.78, ,116.6,227.6,7.9745,28.51, ,0.079947,0.6709,12.01,25.08,37203
1,1.80, ,116.4,227.4,7.9764,28.51, ,0.080062,0.6709,11.99,25.09,37216
1,1.82, ,116.6,227.6,7.9756,28.51, ,0.080011,0.6709,11.97,25.08,37204
1,1.83, ,116.7,227.8,7.9764,28.51, ,0.080061,0.6709,11.98,25.07,37203
1,1.85, ,116.6,227.6,7.9759,28.51, ,0.080032,0.6709,11.99,25.08,37207
1,1.87, ,116.6,227.6,7.9768,28.51, ,0.080083,0.6709,11.97,25.08,37204
1,1.88, ,116.6,227.6,7.9772,28.51, ,0.080110,0.6709,11.97,25.08,37195
1,1.90, ,116.7,227.8,7.9787,28.51, ,0.080196,0.6709,11.98,25.07,37199
1,1.92, ,116.4,227.4,7.9792,28.51, ,0.080228,0.6709,11.98,25.09,37198
1,1.93, ,116.8,228.1,7.9773,28.51, ,0.080113,0.6709,12.02,25.06,37189
1,1.95, ,116.7,227.8,7.9750,28.51, ,0.079976,0.6709,11.99,25.07,37188
1,1.97, ,116.7,227.8,7.9744,28.51, ,0.079943,0.6709,11.97,25.07,37187
1,1.98, ,116.7,227.8,7.9770,28.51, ,0.080094,0.6709,12.01,25.07,37170
1,2.00, ,116.7,227.8,7.9779,28.51, ,0.080153,0.6709,11.97,25.07,37168
1,2.02, ,116.9,228.3,7.9746,28.51, ,0.079952,0.6709,11.97,25.05,37178
1,2.03, ,116.6,227.6,7.9748,28.51, ,0.079963,0.6709,12.01,25.08,37165
