DeviceId:CISME0006669c1e8a
Filename:/msc/Data/d6b2r1ci1_Oct21_1046.csv
pH Slope(m): 0.05897
pH Eo (b): -0.39247
cal. Buffer pH: 8.04100
cal. Buffer temp. 24.06105
Salinity: 35
O2 0 Phase: 60.42000
O2 0 Temp: 25.00000
O2 100 Phase: 27.38000
O2 100 Temp: 23.99000
O2 LED Current: 150.00000
O2 Pressure Cal: 976.00000
Total number of steps: 1
Step Number: 1
Time Threshold: 180
O2 Threshold:   0
pH Threshold: 0.000
Flow Rate: 6262.000000
Light Level: 0.000000
Step No., Time(m), Total T(m), O2 percent Sat., O2 (umol/kg), ISFET pH, ISFET Temp,, pH raw (V), ISFET Temp raw (V), Battery (V), Phase O2, Amplitude O2
1,0.03, ,100.0,202.3,8.0295,26.36, ,0.082184,0.7175,12.61,26.99,36934
1,0.05, ,99.9,202.1,8.0268,26.36, ,0.082021,0.7175,12.61,27.00,36928
1,0.07, ,100.0,202.2,8.0259,26.36, ,0.081971,0.7175,12.60,26.99,36919
1,0.08, ,100.0,202.3,8.0265,26.36, ,0.082002,0.7175,12.62,26.99,36918
1,0.10, ,100.0,202.2,8.0253,26.36, ,0.081935,0.7175,12.63,26.99,36915
1,0.12, ,100.0,202.3,8.0269,26.36, ,0.082026,0.7175,12.60,26.99,36914
1,0.13, ,100.0,202.2,8.0261,26.36, ,0.081978,0.7175,12.62,26.99,36911
1,0.15, ,100.1,202.4,8.0267,26.36, ,0.082018,0.7175,12.61,26.98,36907
1,0.17, ,100.1,202.4,8.0257,26.36, ,0.081958,0.7175,12.62,26.98,36911
1,0.18, ,100.2,202.6,8.0243,26.36, ,0.081875,0.7175,12.60,26.97,36906
1,0.20, ,100.2,202.6,8.0259,26.36, ,0.081969,0.7175,12.63,26.97,36907
1,0.22, ,100.2,202.6,8.0265,26.36, ,0.082002,0.7175,12.64,26.97,36908
1,0.23, ,100.2,202.6,8.0254,26.36, ,0.081936,0.7175,12.60,26.97,36907
1,0.25, ,100.1,202.4,8.0259,26.36, ,0.081968,0.7175,12.61,26.98,36916
1,0.27, ,100.1,202.4,8.0260,26.36, ,0.081973,0.7175,12.63,26.98,36920
1,0.28, ,100.1,202.4,8.0262,26.36, ,0.081986,0.7175,12.63,26.98,36920
1,0.30, ,100.1,202.4,8.0252,26.36, ,0.081924,0.7175,12.62,26.98,36920
1,0.32, ,100.0,202.2,8.0255,26.36, ,0.081943,0.7175,12.60,26.99,36929
1,0.33, ,100.0,202.2,8.0249,26.36, ,0.081911,0.7175,12.61,26.99,36933
1,0.35, ,100.0,202.2,8.0254,26.36, ,0.081941,0.7175,12.60,26.99,36939
1,0.37, ,100.0,202.2,8.0254,26.36, ,0.081936,0.7175,12.63,26.99,36938
1,0.38, ,99.9,202.1,8.0249,26.36, ,0.081910,0.7175,12.64,27.00,36942
1,0.40, ,100.0,202.2,8.0259,26.36, ,0.081971,0.7175,12.60,26.99,36942
1,0.42, ,99.9,202.0,8.0255,26.36, ,0.081945,0.7175,12.61,27.00,36946
1,0.43, ,100.0,202.2,8.0256,26.36, ,0.081950,0.7175,12.62,26.99,36944
1,0.45, ,99.9,202.0,8.0247,26.36, ,0.081897,0.7175,12.62,27.00,36945
1,0.47, ,100.0,202.2,8.0249,26.36, ,0.081909,0.7175,12.63,26.99,36948
1,0.48, ,100.0,202.2,8.0263,26.36, ,0.081993,0.7175,12.60,26.99,36955
1,0.50, ,99.8,201.9,8.0248,26.36, ,0.081903,0.7175,12.60,27.01,36952
1,0.52, ,99.9,202.0,8.0248,26.36, ,0.081903,0.7175,12.60,27.00,36949
1,0.53, ,100.0,202.2,8.0247,26.36, ,0.081900,0.7175,12.61,26.99,36948
1,0.55, ,99.9,202.0,8.0256,26.36, ,0.081951,0.7175,12.62,27.00,36955
1,0.57, ,99.9,202.0,8.0246,26.36, ,0.081892,0.7175,12.62,27.00,36951
1,0.58, ,99.9,202.0,8.0258,26.36, ,0.081965,0.7175,12.62,27.00,36954
1,0.60, ,99.9,202.0,8.0254,26.36, ,0.081936,0.7175,12.60,27.00,36958
