DeviceId:CISME0006669c1a4f
Filename:/msc/Data/d3b1c2_Oct18_1043.csv
pH Slope(m): 0.05897
pH Eo (b): -0.40960
cal. Buffer pH: 8.04100
cal. Buffer temp. 24.03778
Salinity: 35
O2 0 Phase: 60.42000
O2 0 Temp: 25.00000
O2 100 Phase: 27.28000
O2 100 Temp: 23.97000
O2 LED Current: 150.00000
O2 Pressure Cal: 976.00000
Total number of steps: 1
Step Number: 1
Time Threshold: 180
O2 Threshold:   0
pH Threshold: 0.000
Flow Rate: 5438.000000
Light Level: 0.000000
Step No., Time(m), Total T(m), O2 percent Sat., O2 (umol/kg), ISFET pH, ISFET Temp,, pH raw (V), ISFET Temp raw (V), Battery (V), Phase O2, Amplitude O2
1,0.03, ,112.2,222.6,8.1037,27.52, ,0.070028,0.6906,12.56,25.52,2169
1,0.05, ,112.3,222.9,8.1044,27.52, ,0.070064,0.6906,12.56,25.51,2168
1,0.07, ,111.2,220.7,8.1052,27.51, ,0.070110,0.6907,12.53,25.61,2171
1,0.08, ,112.1,222.5,8.1057,27.51, ,0.070143,0.6908,12.56,25.53,2174
1,0.10, ,111.2,220.8,8.1054,27.51, ,0.070122,0.6908,12.54,25.61,2175
1,0.12, ,111.7,221.6,8.1044,27.51, ,0.070061,0.6909,12.54,25.57,2174
1,0.13, ,111.9,222.1,8.1050,27.51, ,0.070094,0.6909,12.56,25.55,2175
1,0.15, ,111.0,220.4,8.1042,27.50, ,0.070049,0.6909,12.54,25.63,2179
1,0.17, ,111.2,220.6,8.1052,27.50, ,0.070107,0.6910,12.57,25.62,2177
1,0.18, ,111.2,220.6,8.1051,27.50, ,0.070099,0.6911,12.54,25.62,2177
1,0.20, ,110.8,220.0,8.1042,27.50, ,0.070044,0.6911,12.56,25.65,2177
1,0.22, ,111.8,221.9,8.1042,27.49, ,0.070043,0.6911,12.55,25.56,2172
1,0.23, ,112.0,222.4,8.1044,27.49, ,0.070052,0.6912,12.55,25.54,2172
1,0.25, ,111.4,221.1,8.1048,27.49, ,0.070074,0.6912,12.55,25.60,2175
1,0.27, ,111.4,221.1,8.1047,27.49, ,0.070066,0.6913,12.57,25.60,2173
1,0.28, ,112.6,223.5,8.1050,27.48, ,0.070084,0.6913,12.55,25.49,2173
1,0.30, ,111.6,221.6,8.1061,27.48, ,0.070152,0.6914,12.57,25.58,2173
1,0.32, ,111.1,220.5,8.1050,27.48, ,0.070085,0.6914,12.54,25.63,2171
