DeviceId:CISME0006669c1a4f
Filename:/msc/Data/d3b1c1107_Oct18_1108.csv
pH Slope(m): 0.05897
pH Eo (b): -0.40960
cal. Buffer pH: 8.04100
cal. Buffer temp. 24.03778
Salinity: 35
O2 0 Phase: 60.42000
O2 0 Temp: 25.00000
O2 100 Phase: 27.28000
O2 100 Temp: 23.97000
O2 LED Current: 150.00000
O2 Pressure Cal: 976.00000
Total number of steps: 1
Step Number: 1
Time Threshold: 180
O2 Threshold:   0
pH Threshold: 0.000
Flow Rate: 6262.000000
Light Level: 0.000000
Step No., Time(m), Total T(m), O2 percent Sat., O2 (umol/kg), ISFET pH, ISFET Temp,, pH raw (V), ISFET Temp raw (V), Battery (V), Phase O2, Amplitude O2
1,0.03, ,114.2,227.7,8.1038,27.21, ,0.069871,0.6974,12.44,25.39,2171
1,0.03, ,113.4,226.2,8.1032,27.21, ,0.069836,0.6974,12.43,25.46,2168
1,0.05, ,113.7,226.8,8.1032,27.21, ,0.069836,0.6974,12.48,25.43,2171
1,0.07, ,113.5,226.4,8.1041,27.21, ,0.069893,0.6974,12.46,25.45,2172
1,0.08, ,113.5,226.4,8.1036,27.21, ,0.069864,0.6973,12.46,25.45,2170
1,0.10, ,114.1,227.5,8.1037,27.21, ,0.069868,0.6973,12.42,25.40,2170
1,0.12, ,114.1,227.5,8.1033,27.21, ,0.069847,0.6973,12.44,25.40,2170
1,0.13, ,114.1,227.5,8.1038,27.21, ,0.069877,0.6973,12.42,25.40,2169
1,0.15, ,113.5,226.4,8.1050,27.21, ,0.069945,0.6973,12.44,25.45,2168
1,0.17, ,114.4,228.2,8.1042,27.21, ,0.069896,0.6973,12.43,25.37,2172
1,0.18, ,112.9,225.0,8.1044,27.21, ,0.069908,0.6973,12.47,25.51,2170
1,0.20, ,114.2,227.7,8.1034,27.21, ,0.069850,0.6973,12.44,25.39,2166
1,0.22, ,113.9,227.0,8.1036,27.21, ,0.069862,0.6973,12.42,25.42,2171
1,0.23, ,114.3,227.9,8.1037,27.21, ,0.069870,0.6973,12.43,25.38,2169
1,0.25, ,113.9,227.0,8.1037,27.21, ,0.069869,0.6973,12.42,25.42,2170
1,0.27, ,114.3,227.9,8.1033,27.21, ,0.069844,0.6973,12.48,25.38,2170
1,0.28, ,113.9,227.0,8.1039,27.21, ,0.069884,0.6973,12.45,25.42,2171
1,0.30, ,114.1,227.5,8.1032,27.21, ,0.069838,0.6973,12.46,25.40,2171
1,0.32, ,113.9,227.0,8.1031,27.21, ,0.069836,0.6973,12.44,25.42,2169
1,0.33, ,114.3,227.9,8.1042,27.21, ,0.069900,0.6973,12.46,25.38,2170
1,0.35, ,114.1,227.5,8.1036,27.21, ,0.069865,0.6973,12.43,25.40,2170
1,0.37, ,114.4,228.1,8.1034,27.21, ,0.069849,0.6973,12.42,25.37,2170
1,0.38, ,114.0,227.2,8.1031,27.21, ,0.069836,0.6973,12.43,25.41,2172
1,0.40, ,113.6,226.6,8.1032,27.21, ,0.069842,0.6973,12.42,25.44,2169
1,0.42, ,114.2,227.7,8.1035,27.21, ,0.069860,0.6972,12.43,25.39,2170
1,0.43, ,113.9,227.0,8.1032,27.21, ,0.069841,0.6972,12.42,25.42,2168
1,0.45, ,113.9,227.0,8.1035,27.21, ,0.069860,0.6972,12.49,25.42,2168
1,0.47, ,113.9,227.0,8.1027,27.21, ,0.069811,0.6972,12.45,25.42,2171
1,0.48, ,113.8,227.0,8.1027,27.21, ,0.069812,0.6972,12.42,25.42,2169
1,0.50, ,113.5,226.3,8.1034,27.21, ,0.069855,0.6972,12.43,25.45,2170
1,0.52, ,114.2,227.7,8.1041,27.21, ,0.069895,0.6972,12.42,25.39,2169
1,0.53, ,114.2,227.7,8.1041,27.21, ,0.069895,0.6972,12.45,25.39,2170
1,0.55, ,114.2,227.7,8.1033,27.21, ,0.069850,0.6972,12.43,25.39,2170
1,0.57, ,114.6,228.6,8.1042,27.21, ,0.069899,0.6972,12.45,25.35,2169
1,0.58, ,114.3,227.9,8.1028,27.21, ,0.069820,0.6972,12.42,25.38,2170
1,0.60, ,114.2,227.7,8.1027,27.21, ,0.069810,0.6972,12.43,25.39,2169
1,0.62, ,113.8,227.0,8.1032,27.22, ,0.069843,0.6972,12.44,25.42,2169
1,0.63, ,114.2,227.7,8.1027,27.22, ,0.069814,0.6972,12.44,25.39,2171
1,0.65, ,114.5,228.3,8.1031,27.22, ,0.069838,0.6972,12.47,25.36,2166
1,0.67, ,114.0,227.2,8.1031,27.22, ,0.069835,0.6972,12.43,25.41,2171
1,0.68, ,114.3,227.9,8.1035,27.22, ,0.069859,0.6972,12.45,25.38,2172
1,0.70, ,113.6,226.5,8.1035,27.22, ,0.069858,0.6971,12.43,25.44,2169
1,0.72, ,114.1,227.4,8.1031,27.22, ,0.069836,0.6971,12.43,25.40,2170
1,0.73, ,114.0,227.2,8.1028,27.22, ,0.069816,0.6971,12.42,25.41,2169
1,0.75, ,115.1,229.5,8.1024,27.22, ,0.069794,0.6971,12.43,25.31,2170
1,0.77, ,113.8,227.0,8.1040,27.22, ,0.069888,0.6971,12.43,25.42,2168
User Ended Experiment
